Id,Title,Type,Release_Year,Genres,Production_Countries,IMDB_Score,IMDB_Popularity
ts297061,MasameerCounty,SHOW,2021,Genre Unavailable,SA,6.5,2.122
tm1033635,SistersonTrack,MOVIE,2021,Documentation,US,5.8,7.433
tm1115392,ShyamSinghaRoy,MOVIE,2021,Drama,IN,7.7,6.084
ts317709,KaykoandKokosh,SHOW,2021,Animation,PL,6.3,3.432
tm1076198,BlueDream:TheRoadtoWembley,MOVIE,2021,Documentation,IT,7.1,4.84
ts269300,Paik'sSpirit,SHOW,2021,Genre Unavailable,KR,6.5,1.71
tm996010,StillOutofMyLeague,MOVIE,2021,Romance,IT,5.5,50.814
tm1107850,Sharkdog’sFintasticHalloween,MOVIE,2021,Animation,Country Unavailable,6.5,37.687
tm1106888,MeetingPoint,MOVIE,2021,Drama,TR,4.2,1.443
tm1045883,Trippin’withtheKandasamys,MOVIE,2021,Romance,ZA,4.9,17.846
ts287729,AlmaMatters:InsidetheIITDream,SHOW,2021,Documentation,IN,8.3,1.493
tm851599,Tersanjung:TheMovie,MOVIE,2021,Drama,ID,5.8,2.747
tm1110241,Kaaval,MOVIE,2021,Thriller,IN,5.1,1.978
tm993616,TheTambourofRetribution,MOVIE,2021,Drama,SA,6.8,1.971
tm1099342,DevdasBrothers,MOVIE,2021,Drama,Country Unavailable,3.3,0.6
tm831387,WhatHappenedtoMrCha?,MOVIE,2021,Comedy,KR,4.3,9.066
tm878575,TheHeartbreakClub,MOVIE,2021,Comedy,ID,6.3,1.401
ts287687,LavaKaDhaava,SHOW,2021,Reality,IO,6.1,1.499
tm1099969,Angeliena,MOVIE,2021,Comedy,ZA,7.3,3.827
ts319608,TheFamilyThatSingsTogether:TheCamargos,SHOW,2021,Documentation,BR,5.3,1.002
tm846586,LaylaMajnun,MOVIE,2021,Romance,ID,6.0,2.727
ts288861,Let'sEat,SHOW,2021,Drama,TH,8.2,2.334
ts273317,PittaKathalu,SHOW,2021,Drama,IN,5.1,1.4
tm1020293,DearestBoy,MOVIE,2021,Comedy,SA,6.0,1.55
tm996479,TuesdaysAndFridays,MOVIE,2021,Romance,GB,4.4,1.589
tm1091956,AFarawayLand,MOVIE,2021,Drama,PH,5.0,1.748
tm985747,IMissedYou,MOVIE,2021,Drama,TW,5.7,2.451
tm959213,MyAmanda,MOVIE,2021,Drama,PH,5.7,2.908
tm1040816,Momshies!YourSoulisMine,MOVIE,2021,Comedy,PH,5.8,2.17
tm1053409,HappinessEverAfter,MOVIE,2021,Drama,ZA,4.2,11.536
tm985215,Princess'Daya'Reese,MOVIE,2021,Comedy,PH,7.1,1.383
tm1066324,SuperMonsters:OnceUponaRhyme,MOVIE,2021,Animation,Country Unavailable,5.6,53.762
tm1097142,MyBride,MOVIE,2021,Romance,EG,5.0,2.545
tm1074617,BlingEmpire-TheAfterparty,MOVIE,2021,Genre Unavailable,US,6.5,0.6
tm1014599,FineWine,MOVIE,2021,Romance,NG,6.8,1.466
tm898842,C/OKaadhal,MOVIE,2021,Drama,Country Unavailable,7.7,0.6
tm1059008,Lokillo,MOVIE,2021,Comedy,CO,3.8,26.005
ts297675,SexyBeasts,SHOW,2021,Reality,Country Unavailable,4.6,36.721
ts307884,HQBarbers,SHOW,2021,Comedy,NG,6.5,0.84
tm1141346,StarBeam:BeamingintheNewYear,MOVIE,2021,Animation,Country Unavailable,5.5,1.532
tm918777,Geez&Ann,MOVIE,2021,Drama,ID,5.0,3.238
tm1063339,LeeSu-geun:TheSenseCoach,MOVIE,2021,Comedy,KR,4.1,1.058
tm1147041,ChiefDaddy2:GoingforBroke,MOVIE,2021,Comedy,NG,3.0,74.519
ts285471,TheWeddingCoach,SHOW,2021,Comedy,US,5.0,1.525
tm1108171,EdisStarlight,MOVIE,2021,Documentation,Country Unavailable,6.5,0.985
tm1045018,Clash,MOVIE,2021,Family,NG,6.1,1.253
tm987730,Tribhanga,MOVIE,2021,Drama,IN,6.2,4.294
tm1019084,Ginny&Georgia-TheAfterparty,MOVIE,2021,Genre Unavailable,CA,6.5,3.715
tm1094060,MyHeroesWereCowboys,MOVIE,2021,Documentation,US,6.5,3.145
tm1047429,AlanSaldaña:LockedUp,MOVIE,2021,Comedy,Country Unavailable,6.5,6.67
ts287804,MadCrazyColombianComedians,SHOW,2021,Genre Unavailable,CO,6.5,0.84
tm1038025,Slay,MOVIE,2021,Romance,ZA,3.2,1.676
tm986017,Gatao:TheLastStray,MOVIE,2021,Action,TW,5.9,3.141
tm988613,MadamChiefMinister,MOVIE,2021,Drama,IN,4.8,2.301
tm1080697,Binti,MOVIE,2021,Drama,TZ,5.6,1.921
tm1037800,SoyRada:Serendipity,MOVIE,2021,Comedy,AR,6.2,7.514
tm1046969,MyriamFares:TheJourney,MOVIE,2021,Documentation,LB,2.3,1.487
tm1040959,TheCircle:TheAfterparty,MOVIE,2021,Genre Unavailable,US,6.5,1.882
tm982470,StuckApart,MOVIE,2021,Comedy,TR,6.0,7.403
ts270616,WeAre:TheBrooklynSaints,SHOW,2021,Documentation,US,6.5,2.523
ts302434,PlasticCupBoyz:LaughingMyMaskOff!,SHOW,2021,Genre Unavailable,Country Unavailable,6.5,0.683
tm1049317,UpcomingSummer,MOVIE,2021,Drama,CN,6.7,3.257
tm1110212,LittleBigMouth,MOVIE,2021,Comedy,ZA,3.9,17.707
tm1011248,45015,MOVIE,2021,Crime,Country Unavailable,4.0,0.6
tm1122095,ANaijaChristmas,MOVIE,2021,Comedy,NG,4.7,18.261
tm994923,"OurLadyofSanJuan,FourCenturiesofMiracles",MOVIE,2021,Drama,MX,6.2,8.236
tm1225897,SocialMan,MOVIE,2021,Comedy,Country Unavailable,6.5,0.6
tm1026043,JustinTime,MOVIE,2021,Comedy,KE,6.9,1.219
tm1121084,Izla,MOVIE,2021,Horror,PH,3.7,2.356
tm1082795,Lokillo:Nothing'stheSame,MOVIE,2021,Comedy,CO,4.7,34.522
tm1099320,Convergence:CourageinaCrisis,MOVIE,2021,Documentation,GB,5.4,6.589
ts282876,"Nevenka,BreakingTheSilence",SHOW,2021,Documentation,ES,6.9,1.159
tm1043655,OneLagosNight,MOVIE,2021,Crime,NG,6.6,1.834
tm1054462,TheLand,MOVIE,2021,Comedy,PL,6.1,1.627
ts310331,TwentySomethings:Austin,SHOW,2021,Reality,US,5.9,2.018
tm1110205,ThisIsNotaComedy,MOVIE,2021,Comedy,MX,4.9,41.331
tm1119455,CampConfidential:America'sSecretNazis,MOVIE,2021,Documentation,US,6.3,14.501
tm1137797,137Shots,MOVIE,2021,Documentation,Country Unavailable,6.2,2.992
ts285422,Newton'sCradle,SHOW,2021,Drama,EG,8.0,3.996
tm942277,Accomplice,MOVIE,2021,Documentation,US,7.2,3.384
tm1102570,Swallow,MOVIE,2021,Drama,Country Unavailable,3.5,22.059
tm856634,JagameThandhiram,MOVIE,2021,Comedy,GB,5.8,12.421
ts304709,BakeSquad,SHOW,2021,Family,US,6.9,3.028
tm1031499,GettheGrift,MOVIE,2021,Crime,BR,5.3,20.388
tm963023,ChandigarhKareAashiqui,MOVIE,2021,Romance,IN,6.8,3.723
tm1068692,EmicidaAmarEloLiveinSaoPaulo,MOVIE,2021,Documentation,BR,7.6,1.88
tm983466,"Crack:Cocaine,Corruption&Conspiracy",MOVIE,2021,Documentation,US,6.7,13.076
tm1118822,Sex:Unzipped,MOVIE,2021,Comedy,US,2.5,3.031
tm1003376,GettheGoat,MOVIE,2021,Comedy,BR,6.0,16.027
tm1027297,Time,MOVIE,2021,Comedy,HK,6.5,1.881
tm1000296,NewGods:NezhaReborn,MOVIE,2021,Animation,CN,6.8,3.078
tm861018,Sweet&Sour,MOVIE,2021,Comedy,KR,6.7,57.384
tm1037519,TheGuidetothePerfectFamily,MOVIE,2021,Comedy,CA,6.4,26.085
tm1063034,TheWonderful:StoriesfromtheSpaceStation,MOVIE,2021,Documentation,US,6.5,1.983
ts272669,Waffles+Mochi,SHOW,2021,Family,US,7.3,2.959
tm1147172,TheCharactersoftheContinent,MOVIE,2021,Documentation,US,6.6,1.563
tm1028026,Irul,MOVIE,2021,Thriller,IN,5.8,1.886
tm1021689,TheDoorIntoSummer,MOVIE,2021,Scifi,Country Unavailable,6.3,0.6
tm1106551,OneNightinParis,MOVIE,2021,Comedy,FR,4.5,3.59
ts273275,MarriageorMortgage,SHOW,2021,Reality,US,5.1,2.338
tm867681,HaseenDillruba,MOVIE,2021,Romance,IN,6.9,15.216
ts286218,TheRationalLife,SHOW,2021,Drama,CN,8.1,14.338
tm872496,AutumnGirl,MOVIE,2021,Drama,PL,5.4,4.521
tm960924,Kuthiraivaal,MOVIE,2021,Drama,IN,5.6,0.6
tm977620,AsakusaKid,MOVIE,2021,Drama,JP,7.1,51.832
tm926580,AFamily,MOVIE,2021,Crime,JP,7.0,4.822
tm876083,Xtreme,MOVIE,2021,Action,ES,5.8,31.451
ts305732,MetalShopMasters,SHOW,2021,Reality,US,5.7,2.822
ts313902,YourLifeisaJoke,SHOW,2021,Comedy,DE,5.4,0.76
tm1102856,TheFourofUs,MOVIE,2021,Romance,DE,5.3,15.115
ts302653,LighttheNight,SHOW,2021,Drama,TW,7.4,17.328
tm855340,Thalaivii,MOVIE,2021,Drama,IN,5.9,2.301
tm1000185,SquaredLove,MOVIE,2021,Comedy,PL,5.1,14.92
tm1030283,WhyDidYouKillMe?,MOVIE,2021,Crime,US,5.6,14.666
tm1040337,Security,MOVIE,2021,Thriller,IT,4.9,25.561
ts306188,MotelMakeover,SHOW,2021,Reality,CA,4.9,1.425
tm1039422,NailBomber:Manhunt,MOVIE,2021,Crime,GB,6.3,9.516
tm1006127,ArlotheAlligatorBoy,MOVIE,2021,Animation,US,6.4,17.89
ts317064,WhereIsMarta?,SHOW,2021,Crime,ES,6.8,2.99
tm1017664,Baggio:TheDivinePonytail,MOVIE,2021,Sport,IT,6.1,11.747
tm990972,TheLastParadiso,MOVIE,2021,Drama,IT,5.6,16.792
tm1074622,CobraKai-TheAfterparty,MOVIE,2021,Genre Unavailable,US,6.5,1.4
tm1063013,TheFatherWhoMovesMountains,MOVIE,2021,Thriller,SE,5.5,19.955
tm945283,HandRolledCigarette,MOVIE,2021,Thriller,HK,6.5,3.191
tm1075596,MonsterHunter:LegendsoftheGuild,MOVIE,2021,Fantasy,US,6.5,16.28
ts311958,TheHungryandtheHairy,SHOW,2021,Reality,KR,7.5,3.132
tm979688,Homunculus,MOVIE,2021,Thriller,JP,5.5,14.111
tm1033803,SearchingforSheela,MOVIE,2021,Documentation,IN,4.3,5.135
ts302570,JohnofGod:TheCrimesofaSpiritualHealer,SHOW,2021,Crime,BR,6.5,1.812
tm1038096,Carnaval,MOVIE,2021,Comedy,BR,4.0,27.733
ts285854,TillDeath,SHOW,2021,Drama,LB,6.5,27.741
tm1031448,Barbie&Chelsea:TheLostBirthday,MOVIE,2021,Animation,US,6.5,69.565
tm1039168,CinemaBandi,MOVIE,2021,Drama,IN,7.9,1.609
tm904862,JustSayYes,MOVIE,2021,Comedy,NL,4.5,47.626
ts232506,50M2,SHOW,2021,Comedy,TR,6.9,7.607
tm1127511,OnlyYou,MOVIE,2021,Comedy,PH,6.5,2.083
ts289757,CrimeStories:IndiaDetectives,SHOW,2021,Documentation,IN,7.1,1.246
tm1040832,MommyIssues,MOVIE,2021,Comedy,PH,5.4,2.324
ts296581,TheMysticRiver,SHOW,2021,Horror,US,5.8,1.441
tm1092075,ForeverRich,MOVIE,2021,Crime,NL,5.5,17.216
tm1092309,WeCouldn'tBecomeAdults,MOVIE,2021,Drama,JP,6.4,10.432
tm886193,Laabam,MOVIE,2021,Drama,IN,3.4,2.339
ts272422,BuriedbytheBernards,SHOW,2021,Reality,US,7.2,1.884
tm1124066,CarlosBallarta:FalseProphet,MOVIE,2021,Comedy,MX,6.7,3.738
tm1104252,EscapetheUndertaker,MOVIE,2021,Thriller,US,4.2,54.755
ts308053,JailbirdsNewOrleans,SHOW,2021,Documentation,US,6.6,1.96
tm1038364,GhostLab,MOVIE,2021,Thriller,TH,5.1,50.322
tm1022280,MahaSamudram,MOVIE,2021,Drama,IN,6.5,1.855
ts316882,ReasonableDoubt:ATaleofTwoKidnappings,SHOW,2021,Crime,MX,7.6,3.497
tm998238,TheHumans&theMongoose,MOVIE,2021,Comedy,EG,5.4,3.781
tm1064988,ZerotoHero,MOVIE,2021,Drama,HK,6.7,4.779
tm1109843,MeenakshiSundareshwar,MOVIE,2021,Romance,IN,7.1,2.223
ts296698,GlimpsesofaFuture,SHOW,2021,Genre Unavailable,Country Unavailable,6.5,0.6
tm1119172,Puff:WondersoftheReef,MOVIE,2021,Documentation,AU,7.1,20.188
tm1095880,Youvs.Wild:OutCold,MOVIE,2021,Action,US,5.4,3.864
tm1055586,LethalLove,MOVIE,2021,Thriller,Country Unavailable,4.4,0.6
tm1118234,LordsofScam,MOVIE,2021,Documentation,FR,6.3,9.583
ts286386,TheBigDay,SHOW,2021,Reality,US,4.7,1.92
tm1036542,ShadowandBone-TheAfterparty,MOVIE,2021,Genre Unavailable,HU,6.5,1.667
tm998678,Aelay,MOVIE,2021,Comedy,IN,6.5,1.617
tm1106900,AWorldWithout,MOVIE,2021,Thriller,ID,3.8,8.186
ts314963,TheFastest,SHOW,2021,Reality,Country Unavailable,5.6,1.6
ts285470,PetStars,SHOW,2021,Reality,US,4.9,1.63
tm1024535,TheGuardian,MOVIE,2021,Drama,VN,5.7,2.932
tm958688,LoveMeInstead,MOVIE,2021,Drama,TR,7.0,14.629
tm1039571,TheUpshaws-TheAfterparty,MOVIE,2021,Genre Unavailable,US,6.5,1.878
tm1143319,TheWitcherSeasonOneRecap:FromtheBeginning,MOVIE,2021,Genre Unavailable,Country Unavailable,6.5,15.189
tm1142245,KadaseelaBiriyani,MOVIE,2021,Drama,IN,7.5,1.627
ts297132,BraveAnimatedSeries,SHOW,2021,Action,TW,7.0,4.271
tm1082515,Untold:CaitlynJenner,MOVIE,2021,Documentation,US,6.4,4.431
tm1037687,DancingQueens,MOVIE,2021,Drama,SE,5.6,23.443
tm981676,DoubleDad,MOVIE,2021,Comedy,BR,5.6,12.143
tm1111595,ACaliforniaChristmas:CityLights,MOVIE,2021,Comedy,US,5.5,19.813
tm1089593,BreadedLife,MOVIE,2021,Comedy,NG,7.7,1.96
tm995613,AnimalsontheLoose:AYouvs.WildInteractiveMovie,MOVIE,2021,Action,Country Unavailable,5.8,3.105
tm989502,WishYou,MOVIE,2021,Drama,KR,6.4,6.996
tm1088320,FatherChristmasIsBack,MOVIE,2021,Comedy,GB,4.5,30.921
tm1038857,LadyBoss:TheJackieCollinsStory,MOVIE,2021,Documentation,GB,6.8,2.614
tm1011188,Meskina,MOVIE,2021,Comedy,NL,5.6,4.612
tm1023388,MadameClaude,MOVIE,2021,Crime,FR,5.4,15.666
tm1049290,InforaMurder,MOVIE,2021,Comedy,PL,5.3,62.599
ts273245,DadStopEmbarrassingMe!,SHOW,2021,Comedy,US,4.1,7.369
tm1049083,TreseAfterDark,MOVIE,2021,Documentation,PH,6.5,2.792
tm1030241,Kurup,MOVIE,2021,Thriller,IN,7.1,3.893
tm1073555,Thimmarusu:AssignmentVali,MOVIE,2021,Crime,IN,7.2,1.932
tm1044137,HeadspaceUnwindyouMind,MOVIE,2021,Animation,US,7.2,6.434
tm1116525,JustShortofPerfect,MOVIE,2021,Comedy,BR,5.3,15.364
tm1019865,WildDog,MOVIE,2021,Thriller,IN,6.1,3.231
tm990740,WhatWouldSophiaLorenDo?,MOVIE,2021,Documentation,US,6.5,3.934
tm1041329,OneSecond,MOVIE,2021,Comedy,EG,4.7,1.96
tm1013111,1000MilesfromChristmas,MOVIE,2021,Comedy,ES,5.7,16.617
tm1027639,Annaatthe,MOVIE,2021,Drama,IN,4.0,3.922
ts314962,StoriesofaGeneration-withPopeFrancis,SHOW,2021,Documentation,IT,7.4,1.71
tm1128292,MichaelChe:ShametheDevil,MOVIE,2021,Comedy,Country Unavailable,6.4,3.478
tm869475,Pagglait,MOVIE,2021,Comedy,IN,6.9,3.997
tm1040733,InOurMothers'Gardens,MOVIE,2021,Documentation,US,8.6,2.079
tm1080114,HostageHouse,MOVIE,2021,Thriller,US,3.9,4.731
tm983730,AmyTan:UnintendedMemoir,MOVIE,2021,Documentation,US,7.7,4.121
tm1067260,TughlaqDurbar,MOVIE,2021,Drama,IN,5.4,2.386
ts254956,SoNotWorthIt,SHOW,2021,Drama,KR,6.5,24.656
tm1106044,100díasconlaTata,MOVIE,2021,Documentation,Country Unavailable,7.9,2.81
tm1093099,LoveHard,MOVIE,2021,Romance,US,6.3,24.112
tm860261,ToAlltheBoys:AlwaysandForever,MOVIE,2021,Romance,US,6.3,53.199
tm1027081,BloodRedSky,MOVIE,2021,Thriller,GB,6.1,57.545
ts272980,TheOne,SHOW,2021,Drama,GB,6.6,13.554
tm922706,FearStreet:1666,MOVIE,2021,Thriller,US,6.5,89.695
tm1003034,TheWitcher:NightmareoftheWolf,MOVIE,2021,Action,US,7.2,16.901
tm976166,Malcolm&Marie,MOVIE,2021,Romance,US,6.6,22.675
ts296825,GoneforGood,SHOW,2021,Drama,FR,6.3,4.375
ts284702,ThisIsaRobbery:TheWorld'sBiggestArtHeist,SHOW,2021,Crime,US,6.5,5.515
tm458292,SpaceSweepers,MOVIE,2021,Scifi,KR,6.5,65.593
tm459789,TheLovebirds,MOVIE,2021,Romance,US,6.0,9.076
ts271595,CrimeScene:TheVanishingattheCecilHotel,SHOW,2021,Documentation,US,5.9,18.971
ts269881,RecordofRagnarok,SHOW,2021,Animation,JP,6.2,168.41
tm1063652,Intrusion,MOVIE,2021,Thriller,US,5.2,113.423
tm1082974,CountMeIn,MOVIE,2021,Documentation,Country Unavailable,6.8,4.044
tm1002815,Nightbooks,MOVIE,2021,Family,CA,5.7,80.549
ts299874,CocaineCowboys:TheKingsofMiami,SHOW,2021,Documentation,Country Unavailable,7.1,4.242
tm1049265,MyWonderfulLife,MOVIE,2021,Romance,PL,5.8,4.228
ts310938,NewHeights,SHOW,2021,Drama,CH,6.7,8.664
ts270405,PretendIt'saCity,SHOW,2021,Comedy,US,8.1,3.576
ts192196,Q-Force,SHOW,2021,Animation,US,6.3,10.637
ts253813,Glória,SHOW,2021,Drama,PT,7.9,5.98
tm897466,TheSummitoftheGods,MOVIE,2021,Animation,LU,7.5,8.906
ts258415,Elves,SHOW,2021,Thriller,DK,5.5,45.71
ts312071,TheWayoftheHousehusband,SHOW,2021,Animation,JP,7.3,20.159
tm1020851,BacktotheOutback,MOVIE,2021,Animation,AU,6.5,155.021
ts219423,MastersoftheUniverse:Revelation,SHOW,2021,Family,US,5.3,26.04
tm1003630,AfterWeFell,MOVIE,2021,Romance,FR,4.6,341.558
ts255779,Gabby'sDollhouse,SHOW,2021,Animation,US,7.0,15.275
ts299865,Heist,SHOW,2021,Crime,US,6.8,5.935
tm1000147,Zone414,MOVIE,2021,Scifi,GB,4.9,121.562
tm992260,YesDay,MOVIE,2021,Comedy,US,5.7,32.951
ts271413,NightStalker:TheHuntforaSerialKiller,SHOW,2021,Documentation,US,7.5,15.428
tm1079334,"BobRoss:HappyAccidents,Betrayal&Greed",MOVIE,2021,Documentation,US,6.9,6.605
ts296214,HowtoBecomeaTyrant,SHOW,2021,Documentation,US,7.4,11.324
tm413169,PeterRabbit2:TheRunaway,MOVIE,2021,Fantasy,AU,6.2,130.318
ts302053,ChangeDays,SHOW,2021,Reality,KR,6.5,13.24
ts279892,Ginny&Georgia,SHOW,2021,Drama,US,7.4,71.27
tm981945,TheLastLetterFromYourLover,MOVIE,2021,Drama,GB,6.6,26.67
ts314594,CatchingKillers,SHOW,2021,Crime,US,7.1,12.506
tm919880,FinalAccount,MOVIE,2021,Documentation,GB,7.1,3.38
tm833216,ThingsHeard&Seen,MOVIE,2021,Horror,US,5.3,14.718
tm314863,Vivo,MOVIE,2021,Family,US,6.7,101.83
ts281062,TheGirlfromOslo,SHOW,2021,Drama,NO,6.3,9.423
ts308845,TheBillionDollarCode,SHOW,2021,Drama,DE,8.0,11.997
ts271888,Fate:TheWinxSaga,SHOW,2021,Scifi,US,6.8,97.114
ts297247,ThatGirlLayLay,SHOW,2021,Comedy,US,3.6,5.946
tm1038327,Beckett,MOVIE,2021,Crime,IT,5.6,86.212
ts104499,Trese,SHOW,2021,Horror,PH,7.0,20.878
ts321966,WWIIinColor:RoadtoVictory,SHOW,2021,Documentation,GB,8.2,8.514
tm673809,Schumacher,MOVIE,2021,Sport,DE,7.4,14.35
tm1110150,There'sSomeoneInsideYourHouse,MOVIE,2021,Horror,US,4.8,79.807
ts315611,Animal,SHOW,2021,Documentation,US,7.9,4.822
tm858869,Stowaway,MOVIE,2021,Thriller,DE,5.6,23.376
ts297483,HometownCha-Cha-Cha,SHOW,2021,Comedy,KR,8.4,40.151
tm1132176,JimmyCarr:HisDarkMaterial,MOVIE,2021,Comedy,GB,7.1,4.254
ts269676,HistoryofSwearWords,SHOW,2021,Documentation,US,6.4,5.6
ts304058,Ganglands,SHOW,2021,Action,FR,7.0,39.002
tm898614,SweetGirl,MOVIE,2021,Action,US,5.5,106.627
ts273100,DOTA:Dragon'sBlood,SHOW,2021,Scifi,US,7.8,29.69
tm1086874,MinnalMurali,MOVIE,2021,Comedy,IN,8.1,68.032
ts222864,FallingIntoYourSmile,SHOW,2021,Drama,CN,8.4,39.102
ts265991,TheCookofCastamar,SHOW,2021,Drama,ES,7.4,11.161
ts256311,High-RiseInvasion,SHOW,2021,Thriller,JP,6.6,37.817
tm1018890,Seaspiracy,MOVIE,2021,Documentation,US,8.1,7.09
tm888243,PrayAway,MOVIE,2021,Documentation,US,6.5,10.176
tm1018427,Moxie,MOVIE,2021,Music,US,6.7,20.59
tm813078,PrayersfortheStolen,MOVIE,2021,Drama,BR,7.3,16.208
ts271604,BluePeriod,SHOW,2021,Animation,JP,7.7,8.106
tm977704,RobinRobin,MOVIE,2021,Animation,GB,7.2,46.42
tm1028298,He'sAllThat,MOVIE,2021,Comedy,US,4.3,79.838
tm1131382,JimGaffigan:ComedyMonster,MOVIE,2021,Comedy,Country Unavailable,6.8,3.435
tm922429,TheBlockIslandSound,MOVIE,2021,Scifi,US,5.3,8.983
ts273485,BakiHanma,SHOW,2021,Animation,JP,6.6,211.093
tm1020820,NightTeeth,MOVIE,2021,Crime,GB,5.6,68.073
ts290643,SuperCrooks,SHOW,2021,Action,JP,7.1,6.317
ts313689,OurBelovedSummer,SHOW,2021,Comedy,KR,6.5,17.209
tm993670,CosmicSin,MOVIE,2021,Action,US,2.5,98.432
tm1038363,America:TheMotionPicture,MOVIE,2021,Action,US,5.6,68.439
tm1048678,LikeARollingStone:TheLife&TimesofBenFong-Torres,MOVIE,2021,Documentation,US,7.3,1.706
tm1073510,SAS:RedNotice,MOVIE,2021,Thriller,GB,5.2,89.579
ts271867,Vincenzo,SHOW,2021,Action,KR,8.4,50.764
tm863351,TheGodCommittee,MOVIE,2021,Drama,US,5.8,13.632
tm1020073,ThunderForce,MOVIE,2021,Scifi,US,4.4,47.631
ts288087,Sophie:AMurderinWestCork,SHOW,2021,Documentation,GB,6.8,6.016
ts314742,He-ManandtheMastersoftheUniverse,SHOW,2021,Animation,US,5.8,22.627
tm1038344,Awake,MOVIE,2021,Drama,US,4.9,89.154
ts237972,Katla,SHOW,2021,Drama,IS,7.0,52.807
tm1080252,7Prisoners,MOVIE,2021,Drama,BR,7.1,95.706
ts313668,TearAlongtheDottedLine,SHOW,2021,Drama,IT,8.7,24.559
ts288489,PrettyGuardiansSailorMoonEternalTheMovie,SHOW,2021,Action,JP,6.5,19.654
ts305264,SchoolofChocolate,SHOW,2021,Reality,US,7.6,2.468
tm841797,TheIceRoad,MOVIE,2021,Action,US,5.6,35.718
tm861000,Worth,MOVIE,2021,Drama,CA,6.8,14.465
ts287722,TheUpshaws,SHOW,2021,Family,US,6.8,5.205
tm986168,TheGuilty,MOVIE,2021,Drama,US,6.3,33.761
tm1019177,TheColony,MOVIE,2021,Scifi,CH,5.3,23.747
ts256310,PacificRim:TheBlack,SHOW,2021,Scifi,US,7.0,50.254
ts311985,InsideJob,SHOW,2021,Comedy,US,7.6,42.395
ts269096,SheWouldNeverKnow,SHOW,2021,Drama,KR,7.5,34.287
tm991529,TheHandofGod,MOVIE,2021,Drama,IT,7.4,34.74
tm1092864,TheUnforgivable,MOVIE,2021,Drama,GB,7.1,74.153
ts85985,CowboyBebop,SHOW,2021,Scifi,US,6.6,17.479
ts251675,Hellbound,SHOW,2021,Scifi,KR,6.6,193.725
ts252119,TheBeautyQueenofJerusalem,SHOW,2021,Drama,IL,7.1,11.854
ts227473,BrandNewCherryFlavor,SHOW,2021,Thriller,US,7.1,57.609
tm525645,FearStreet:PartOne-1994,MOVIE,2021,Drama,US,6.2,123.091
ts289334,Sex/Life,SHOW,2021,Comedy,US,5.4,165.068
tm1038686,BoBurnham:Inside,MOVIE,2021,Comedy,US,8.7,11.434
tm1180524,Av:TheHunt,MOVIE,2021,Thriller,TR,5.5,5.264
ts310057,TrueStory,SHOW,2021,Drama,US,7.4,42.104
tm501313,GunpowderMilkshake,MOVIE,2021,Action,FR,6.0,106.522
tm471968,Passing,MOVIE,2021,Drama,US,6.7,29.687
ts296046,Lupin,SHOW,2021,Crime,FR,7.5,66.66
ts300391,Clickbait,SHOW,2021,Crime,US,7.2,40.623
ts102086,BehindHerEyes,SHOW,2021,Thriller,GB,7.2,29.851
ts237713,SweetTooth,SHOW,2021,Drama,US,7.8,63.287
tm1035612,DadStopEmbarrassingMe-TheAfterparty,MOVIE,2021,Genre Unavailable,US,6.5,1.296
tm305129,Sing2,MOVIE,2021,Comedy,US,7.4,545.619
ts215951,MidnightMass,SHOW,2021,Fantasy,US,7.7,73.108
ts222333,Arcane,SHOW,2021,Scifi,US,9.0,106.45
ts220305,SquidGame,SHOW,2021,Action,KR,8.0,361.925
ts223537,Maid,SHOW,2021,Drama,US,8.4,0.6
tm856378,Don'tLookUp,MOVIE,2021,Comedy,US,7.2,120.874
tm674063,ThePoweroftheDog,MOVIE,2021,Drama,GB,6.8,41.183
ts319426,YouDon'tKnowMe,SHOW,2021,Drama,GB,6.9,6.332
ts241363,Alba,SHOW,2021,Drama,ES,6.2,87.031
tm1080083,TheLostDaughter,MOVIE,2021,Drama,GR,6.7,36.068
ts87242,ShadowandBone,SHOW,2021,Scifi,US,7.6,28.08
tm979026,"tick,tick...BOOM!",MOVIE,2021,Drama,US,7.5,33.246
tm404856,RedNotice,MOVIE,2021,Thriller,US,6.3,311.673
ts281927,StayClose,SHOW,2021,Crime,GB,6.9,11.449
ts255037,ResidentEvil:InfiniteDarkness,SHOW,2021,Scifi,US,5.8,83.312
tm937814,TheAlpinist,MOVIE,2021,Documentation,AT,8.0,8.534
ts320073,AttackonPearlHarbor:MinutebyMinute,SHOW,2021,Documentation,GB,7.5,3.377
tm370144,TheMitchellsvs.theMachines,MOVIE,2021,Comedy,US,7.6,35.602
tm825714,TheHarderTheyFall,MOVIE,2021,Action,US,6.5,114.813
tm1021871,TheStarling,MOVIE,2021,Comedy,US,6.3,24.671
ts273436,MurderAmongtheMormons,SHOW,2021,Documentation,US,7.0,6.871
tm1048362,ArmyofThieves,MOVIE,2021,Comedy,DE,6.4,157.021
ts108042,MayaandtheThree,SHOW,2021,Comedy,MX,8.1,51.341
tm1046264,TheVault,MOVIE,2021,Crime,ES,6.4,22.456
ts283080,WhoKilledSara?,SHOW,2021,Drama,MX,6.4,119.334
ts287976,YoungRoyals,SHOW,2021,Drama,SE,8.3,43.342
ts225657,Halston,SHOW,2021,Drama,US,7.5,18.504
tm347095,Oxygen,MOVIE,2021,Scifi,FR,6.5,44.5
ts229335,AnxiousPeople,SHOW,2021,Crime,SE,6.8,3.126
